type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,138864,-0.656,0.820,21.506,5.168,2.150,1.837,1.901
DATA,138884,-0.578,0.820,11.385,4.893,2.106,1.920,1.948
DATA,138904,-0.542,0.820,13.580,4.765,2.060,1.849,1.785
DATA,138924,-0.453,0.820,12.665,4.455,1.986,1.952,1.865
DATA,138944,-0.460,0.820,23.519,4.481,1.820,1.884,1.946
DATA,138964,-0.496,0.820,20.836,4.606,1.662,1.600,1.686
DATA,138984,-0.328,0.820,15.531,4.017,1.522,1.546,1.605
DATA,139004,-0.109,0.820,17.299,3.251,1.330,1.313,1.388
DATA,139024,0.392,0.820,16.628,1.499,1.036,1.498,1.544
DATA,139044,0.756,0.820,25.409,0.223,0.668,1.211,1.151
DATA,139064,1.005,0.820,11.689,-0.648,0.337,0.445,0.833
DATA,139084,0.875,0.820,-6.969,-0.193,0.224,0.271,0.481
DATA,139104,0.756,0.820,-3.006,0.225,0.188,0.196,0.285
DATA,139124,0.689,0.820,1.202,0.458,0.117,0.153,0.203
DATA,139144,0.675,0.820,5.409,0.509,-0.004,0.125,0.157
DATA,139164,0.794,0.820,9.189,0.092,-0.183,0.106,0.128
DATA,139184,0.973,0.820,12.543,-0.534,-0.435,0.092,0.108
DATA,139204,1.198,0.820,15.897,-1.325,-0.762,0.082,0.094
DATA,139224,1.579,0.820,19.067,-2.656,-1.192,0.073,0.000
DATA,139244,2.283,0.820,9.677,-5.120,-1.673,0.000,-0.897
DATA,139264,2.051,0.820,-3.920,-4.309,-1.934,-1.261,-1.118
DATA,139284,1.970,0.820,-11.176,-4.026,-2.156,-1.545,-1.428
DATA,139304,1.783,0.820,-10.628,-3.370,-2.253,-1.614,-1.547
DATA,139324,1.277,0.820,-15.079,-1.600,-2.220,-1.967,-1.938
DATA,139344,1.040,0.820,-15.933,-0.769,-2.178,-1.947,-1.982
DATA,139364,1.095,0.820,-9.408,-0.962,-2.168,-1.821,-1.863
DATA,139384,0.949,0.820,-9.957,-0.453,-2.102,-1.993,-2.026
DATA,139404,0.840,0.820,-12.396,-0.071,-2.011,-1.702,-1.849
DATA,139424,0.858,0.820,-22.335,-0.134,-1.918,-1.823,-1.983
DATA,139444,0.536,0.820,-14.530,0.995,-1.734,-1.703,-2.067
DATA,139464,0.355,0.820,-15.262,1.627,-1.523,-1.779,-1.609
DATA,139484,0.271,0.820,-17.213,1.922,-1.320,-1.513,-1.674
DATA,139504,0.057,0.820,-12.030,2.670,-1.109,-1.223,-1.341
DATA,139524,-0.133,0.820,-12.945,3.334,-0.940,-1.230,-0.990
DATA,139544,0.041,0.820,9.738,2.727,-0.921,-0.910,-0.782
DATA,139564,0.598,0.820,11.750,0.777,-1.126,-0.557,-1.315
DATA,139584,0.434,0.820,-28.494,1.350,-0.991,-1.710,-1.145
DATA,139604,-0.141,0.820,-14.103,3.365,-0.665,-0.893,-1.133
DATA,139624,-0.157,0.820,3.641,3.420,-0.578,-0.392,-1.052
DATA,139644,0.073,0.820,5.043,2.615,-0.603,-0.251,-0.478
DATA,139664,0.189,0.820,-3.555,2.209,-0.580,-0.217,-0.294
DATA,139684,-0.177,0.820,-32.335,3.490,-0.215,-1.377,-0.294
DATA,139704,-0.696,0.820,-15.750,5.307,0.214,-0.655,-0.294
DATA,139724,-0.833,0.820,-10.079,5.786,0.504,-0.339,-0.228
DATA,139744,-1.141,0.820,-14.347,6.863,0.881,-0.228,-0.172
DATA,139764,-1.441,0.820,-16.116,7.914,1.329,-0.172,0.000
DATA,139784,-1.959,0.820,-7.091,9.726,1.799,1.340,0.523
DATA,139804,-1.815,0.820,6.141,9.221,2.124,1.244,1.000
DATA,139824,-1.678,0.820,16.689,8.741,2.276,1.616,1.094
DATA,139844,-1.289,0.820,19.189,7.380,2.241,2.108,1.723
DATA,139864,-0.894,0.820,26.750,5.997,2.096,2.109,1.794
DATA,139884,-0.543,0.820,18.824,4.769,1.968,1.732,1.623
DATA,139904,-0.178,0.820,12.421,3.494,1.829,1.649,1.517
DATA,139924,-0.048,0.820,22.970,3.039,1.671,1.763,1.960
DATA,139944,0.191,0.820,12.604,2.200,1.491,1.350,1.807
DATA,139964,0.385,0.820,1.933,1.523,1.375,1.571,1.390
DATA,139984,0.204,0.820,0.287,2.156,1.370,1.425,1.440
DATA,140004,0.163,0.820,2.116,2.301,1.326,1.394,1.329
DATA,140024,-0.046,0.820,1.750,3.032,1.329,0.953,1.393
DATA,140044,-0.166,0.820,13.397,3.450,1.256,1.486,1.263
DATA,140064,-0.017,0.820,10.043,2.931,1.118,1.266,1.455
DATA,140084,0.091,0.820,5.775,2.553,0.997,1.112,0.952
DATA,140104,0.062,0.820,10.165,2.652,0.911,0.832,0.919
DATA,140124,0.234,0.820,18.275,2.051,0.739,0.850,1.035
DATA,140144,0.551,0.820,8.945,0.942,0.507,0.990,0.459
DATA,140164,0.553,0.820,1.628,0.933,0.405,0.538,0.277
DATA,140184,0.482,0.820,3.031,1.183,0.346,0.304,0.198
DATA,140204,0.546,0.820,10.714,0.959,0.199,0.212,0.155
DATA,140224,0.753,0.820,14.860,0.233,-0.042,0.163,0.127
DATA,140244,1.034,0.820,19.677,-0.749,-0.390,0.132,0.107
DATA,140264,1.431,0.820,24.433,-2.139,-0.852,0.111,0.093
DATA,140284,1.962,0.820,29.250,-3.998,-1.456,0.000,0.082
DATA,140304,2.492,0.820,31.994,-5.852,-2.189,-1.138,-0.937
DATA,140324,3.131,0.820,5.531,-8.088,-2.871,-1.538,-1.046
DATA,140344,3.217,0.820,-18.494,-8.388,-3.194,-2.534,-2.178
DATA,140364,2.844,0.820,-22.457,-7.085,-3.292,-2.462,-2.382
DATA,140384,2.386,0.820,-29.408,-5.482,-3.222,-2.631,-2.809
DATA,140404,1.841,0.820,-34.408,-3.574,-2.996,-2.658,-2.889
DATA,140424,1.235,0.820,-34.774,-1.454,-2.698,-2.714,-2.646
DATA,140444,0.700,0.820,-33.067,0.420,-2.300,-2.522,-2.556
DATA,140464,0.364,0.820,-26.298,1.596,-1.904,-2.239,-2.348
DATA,140484,0.013,0.820,-24.469,2.824,-1.501,-1.764,-1.831
DATA,140504,-0.100,0.820,-19.042,3.219,-1.236,-1.461,-1.314
DATA,140524,-0.152,0.820,-4.286,3.403,-1.025,-1.091,-1.466
DATA,140544,0.398,0.820,-5.201,1.475,-1.020,-1.357,-1.015
DATA,140564,0.120,0.820,-2.945,2.450,-0.902,-0.810,-0.486
DATA,140584,0.704,0.820,-10.933,0.407,-0.899,-0.821,-1.327
DATA,140604,-0.311,0.820,-29.164,3.959,-0.429,-1.054,-0.655
DATA,140624,-0.555,0.820,-9.347,4.812,-0.086,-0.546,-0.338
DATA,140644,-0.543,0.820,-3.859,4.770,0.087,-0.307,-0.228
DATA,140664,-0.633,0.820,-9.347,5.084,0.316,-0.213,-0.172
DATA,140684,-0.840,0.820,-14.408,5.811,0.637,-0.164,-0.138
DATA,140704,-1.252,0.820,-18.555,7.252,1.070,0.000,-0.115
DATA,140724,-1.609,0.820,-7.640,8.502,1.508,0.807,0.000
DATA,140744,-1.514,0.820,3.580,8.168,1.762,1.100,1.275
DATA,140764,-1.602,0.820,2.970,8.478,2.059,1.312,0.840
DATA,140784,-1.454,0.820,8.702,7.959,2.203,1.783,1.508
DATA,140804,-1.314,0.820,13.092,7.468,2.295,1.821,1.780
DATA,140824,-1.071,0.820,9.433,6.619,2.314,2.224,1.821
DATA,140844,-0.857,0.820,19.616,5.870,2.255,2.271,1.966
DATA,140864,-0.643,0.820,15.531,5.121,2.198,2.006,1.991
DATA,140884,-0.476,0.820,9.189,4.537,2.159,1.815,1.920
DATA,140904,-0.202,0.820,16.933,3.576,2.003,2.047,2.277
DATA,140924,-0.011,0.820,12.787,2.908,1.843,2.063,1.816
DATA,140944,0.035,0.820,9.860,2.747,1.806,1.875,1.843
DATA,140964,-0.310,0.820,1.263,3.955,1.815,1.475,1.843
DATA,140984,-0.403,0.820,14.067,4.282,1.743,1.850,1.724
DATA,141004,-0.263,0.820,21.750,3.792,1.652,1.907,1.644
DATA,141024,-0.102,0.820,5.348,3.227,1.550,1.470,1.657
DATA,141044,0.226,0.820,19.067,2.081,1.338,1.545,1.243
DATA,141064,0.295,0.820,20.409,1.837,1.138,1.051,1.749
DATA,141084,0.734,0.820,26.933,0.302,0.731,1.322,1.073
DATA,141104,0.974,0.820,5.348,-0.538,0.436,0.615,1.084
DATA,141124,1.183,0.820,3.275,-1.272,0.183,0.327,0.723
DATA,141144,1.062,0.820,-3.981,-0.848,0.118,0.223,0.417
DATA,141164,0.945,0.820,0.409,-0.437,0.017,0.169,0.261
DATA,141184,0.927,0.820,4.555,-0.375,-0.134,0.136,0.190
DATA,141204,0.972,0.820,8.214,-0.531,-0.336,0.114,0.150
DATA,141224,1.123,0.820,12.177,-1.062,-0.604,0.098,0.123
DATA,141244,1.394,0.820,15.958,-2.009,-0.959,0.086,0.105
DATA,141264,1.785,0.820,17.421,-3.376,-1.398,0.000,0.000
DATA,141284,1.819,0.820,-4.652,-3.496,-1.666,-1.254,-1.160
DATA,141304,1.843,0.820,1.019,-3.579,-1.897,-0.905,-1.237
DATA,141324,1.810,0.820,-13.189,-3.463,-2.015,-1.715,-1.320
DATA,141344,1.654,0.820,-17.823,-2.918,-2.079,-1.779,-1.898
DATA,141364,1.309,0.820,-10.567,-1.712,-2.059,-1.687,-1.819
DATA,141384,1.068,0.820,-10.018,-0.868,-2.029,-1.741,-1.694
DATA,141404,1.038,0.820,-16.847,-0.763,-2.032,-1.997,-1.933
DATA,141424,0.951,0.820,-12.579,-0.458,-1.972,-1.726,-1.924
DATA,141444,0.804,0.820,-8.555,0.055,-1.877,-1.644,-1.758
DATA,141464,0.708,0.820,-21.847,0.393,-1.723,-1.919,-1.873
DATA,141484,0.603,0.820,-13.494,0.758,-1.565,-1.513,-1.916
DATA,141504,0.317,0.820,-16.481,1.759,-1.342,-1.573,-1.374
DATA,141524,0.132,0.820,-18.494,2.408,-1.129,-1.451,-1.470
DATA,141544,-0.130,0.820,-13.250,3.324,-0.899,-1.198,-1.073
DATA,141564,0.061,0.820,0.958,2.655,-0.840,-0.646,-0.993
DATA,141584,-0.055,0.820,-7.762,3.064,-0.700,-1.033,-0.686
DATA,141604,0.069,0.820,12.848,2.629,-0.731,-0.738,-0.345
DATA,141624,0.465,0.820,7.421,1.242,-0.886,-0.359,-0.231
DATA,141644,0.649,0.820,-3.920,0.598,-0.934,-0.281,-0.212
DATA,141664,0.306,0.820,-33.676,1.800,-0.626,-1.724,-1.711
DATA,141684,-0.288,0.820,-14.103,3.878,-0.267,-0.834,-0.888
DATA,141704,-0.353,0.820,-8.798,4.107,-0.066,-0.381,-0.391
DATA,141724,-0.663,0.820,-7.396,5.191,0.196,-0.246,-0.250
DATA,141744,-0.776,0.820,-11.237,5.586,0.469,-0.182,-0.184
DATA,141764,-1.010,0.820,-15.994,6.405,0.839,-0.144,-0.146
DATA,141784,-1.347,0.820,-16.603,7.585,1.293,0.000,0.000
DATA,141804,-1.771,0.820,-5.872,9.069,1.742,1.267,0.611
DATA,141824,-1.852,0.820,-4.652,9.352,2.082,0.690,1.060
DATA,141844,-1.818,0.820,23.763,9.231,2.338,2.054,1.275
DATA,141864,-1.290,0.820,30.470,7.386,2.186,2.163,1.748
DATA,141884,-0.751,0.820,24.494,5.497,2.034,1.767,1.756
DATA,141904,-0.482,0.820,16.080,4.555,1.913,1.702,1.631
DATA,141924,-0.041,0.820,17.238,3.012,1.677,2.033,1.789
DATA,141944,0.109,0.820,13.031,2.490,1.518,1.388,1.706
DATA,141964,0.146,0.820,2.726,2.360,1.469,1.616,1.589
DATA,141984,0.203,0.820,1.994,2.159,1.464,1.504,1.339
DATA,142004,0.047,0.820,13.458,2.704,1.353,1.285,1.183
DATA,142024,-0.029,0.820,1.628,2.970,1.279,1.501,1.457
DATA,142044,0.006,0.820,24.128,2.847,1.073,1.146,1.359
DATA,142064,0.236,0.820,7.299,2.043,0.879,1.121,1.123
DATA,142084,0.036,0.820,5.470,2.745,0.886,0.852,0.587
DATA,142104,-0.082,0.820,6.933,3.159,0.817,0.464,0.816
DATA,142124,0.390,0.820,24.311,1.504,0.526,0.836,1.059
DATA,142144,0.613,0.820,13.092,0.726,0.286,0.840,0.445
DATA,142164,0.702,0.820,7.726,0.412,0.097,0.426,0.272
DATA,142184,0.762,0.820,12.909,0.204,-0.113,0.265,0.196
DATA,142204,1.015,0.820,19.311,-0.683,-0.451,0.192,0.153
DATA,142224,1.393,0.820,24.372,-2.004,-0.912,0.151,0.126
DATA,142244,1.887,0.820,29.128,-3.736,-1.506,0.000,0.000
DATA,142264,2.404,0.820,28.946,-5.544,-2.231,-1.045,-0.840
DATA,142284,2.675,0.820,-0.384,-6.492,-2.773,-1.557,-1.026
DATA,142304,2.849,0.820,-21.664,-7.101,-3.011,-2.401,-2.097
DATA,142324,2.419,0.820,-27.274,-5.598,-3.076,-2.585,-2.393
DATA,142344,2.240,0.820,-31.786,-4.969,-3.008,-2.713,-2.754
DATA,142364,1.771,0.820,-35.872,-3.327,-2.822,-2.675,-2.857
DATA,142384,1.364,0.820,-35.201,-1.904,-2.588,-2.598,-2.510
DATA,142404,0.884,0.820,-32.152,-0.225,-2.283,-2.419,-2.525
DATA,142424,0.492,0.820,-27.701,1.149,-1.959,-2.325,-2.267
DATA,142444,0.139,0.820,-15.323,2.383,-1.654,-1.869,-1.918
DATA,142464,-0.191,0.820,-18.555,3.539,-1.300,-1.609,-1.518
DATA,142484,-0.190,0.820,-5.872,3.535,-1.117,-1.449,-1.298
DATA,142504,-0.083,0.820,0.775,3.162,-0.985,-1.000,-0.689
DATA,142524,0.499,0.820,-9.225,1.123,-1.002,-1.197,-1.340
DATA,142544,-0.194,0.820,-12.335,3.548,-0.738,-1.341,-0.730
DATA,142564,-0.061,0.820,4.250,3.085,-0.656,-0.460,-0.599
DATA,142584,-0.019,0.820,-11.115,2.935,-0.532,-0.449,-0.906
DATA,142604,-0.356,0.820,-25.445,4.115,-0.155,-1.202,-0.669
DATA,142624,-0.696,0.820,-13.372,5.307,0.206,-0.614,-0.341
DATA,142644,-0.910,0.820,-13.798,6.054,0.560,-0.327,-0.229
DATA,142664,-1.184,0.820,-12.701,7.014,0.943,-0.223,-0.173
DATA,142684,-1.463,0.820,-11.359,7.990,1.344,0.000,0.000
DATA,142704,-1.587,0.820,7.055,8.425,1.646,1.087,0.946
DATA,142724,-1.844,0.820,14.372,9.324,1.862,1.360,1.089
DATA,142744,-1.452,0.820,17.360,7.952,1.879,1.494,1.575
DATA,142764,-1.073,0.820,19.006,6.625,1.920,1.584,1.588
DATA,142784,-0.790,0.820,12.909,5.635,1.896,1.740,1.467
DATA,142804,-0.474,0.820,21.506,4.530,1.801,1.678,1.648
DATA,142824,-0.306,0.820,10.653,3.942,1.700,1.916,1.488
DATA,142844,-0.082,0.820,11.689,3.158,1.595,1.619,1.490
DATA,142864,-0.096,0.820,7.116,3.207,1.555,1.607,1.289
DATA,142884,0.071,0.820,9.738,2.621,1.476,1.385,1.298
DATA,142904,-0.045,0.820,8.275,3.027,1.469,1.418,1.313
DATA,142924,0.309,0.820,10.592,1.790,1.301,1.820,1.523
DATA,142944,0.364,0.820,7.726,1.597,1.179,1.264,1.411
DATA,142964,0.377,0.820,-4.103,1.550,1.138,1.350,1.056
DATA,142984,0.304,0.820,-0.689,1.806,1.153,0.996,1.283
DATA,143004,0.131,0.820,-6.847,2.411,1.238,1.298,1.046
DATA,143024,0.065,0.820,12.787,2.642,1.171,1.103,0.900
DATA,143044,0.026,0.820,1.994,2.778,1.101,0.797,1.395
DATA,143064,-0.100,0.820,23.580,3.220,1.097,1.267,1.190
DATA,143084,0.139,0.820,19.921,2.385,0.792,0.925,1.139
DATA,143104,0.211,0.820,-7.457,2.131,0.763,1.200,0.754
DATA,143124,0.043,0.820,1.019,2.718,0.807,0.630,0.362
DATA,143144,-0.309,0.820,-1.420,3.951,0.896,0.353,0.239
DATA,143164,-0.090,0.820,26.141,3.186,0.687,0.860,0.187
DATA,143184,0.714,0.820,47.482,0.371,0.104,0.982,1.330
DATA,143204,1.365,0.820,22.299,-1.906,-0.463,0.410,0.678
DATA,143224,1.626,0.820,20.714,-2.820,-0.921,0.258,0.343
DATA,143244,2.000,0.820,27.055,-4.129,-1.505,0.188,0.000
DATA,143264,2.932,0.820,25.653,-7.390,-2.236,-1.874,-0.505
DATA,143284,2.715,0.820,3.092,-6.632,-2.700,-1.484,-1.287
DATA,143304,2.817,0.820,-19.347,-6.989,-2.961,-2.327,-2.007
DATA,143324,2.654,0.820,-25.445,-6.418,-3.065,-2.576,-2.373
DATA,143344,2.559,0.820,-30.201,-6.085,-3.053,-2.696,-2.729
DATA,143364,1.907,0.820,-31.542,-3.806,-2.920,-2.691,-2.907
DATA,143384,1.603,0.820,-37.274,-2.742,-2.689,-2.683,-2.620
DATA,143404,0.905,0.820,-33.798,-0.299,-2.351,-2.487,-2.618
DATA,143424,0.542,0.820,-27.945,0.974,-2.005,-2.377,-2.108
DATA,143444,0.255,0.820,-20.079,1.976,-1.659,-1.879,-1.997
DATA,143464,-0.073,0.820,-20.628,3.126,-1.369,-1.517,-1.754
DATA,143484,0.179,0.820,-1.542,2.244,-1.233,-1.613,-1.458
DATA,143504,0.393,0.820,-5.994,1.494,-1.162,-1.157,-0.883
DATA,143524,0.400,0.820,-11.725,1.469,-1.127,-1.481,-1.387
DATA,143544,0.049,0.820,-21.664,2.698,-0.793,-0.889,-0.953
DATA,143564,-0.287,0.820,-22.945,3.874,-0.433,-0.770,-1.116
DATA,143584,-0.570,0.820,-10.933,4.865,-0.115,-0.581,-0.484
DATA,143604,-0.672,0.820,-6.420,5.222,0.116,-0.727,-0.285
DATA,143624,-0.767,0.820,-9.347,5.555,0.379,-0.358,-0.203
DATA,143644,-0.933,0.820,-13.981,6.137,0.715,-0.236,-0.157
DATA,143664,-1.305,0.820,-18.859,7.437,1.163,0.000,-0.129
DATA,143684,-1.662,0.820,-16.055,8.687,1.681,0.867,0.998
DATA,143704,-1.701,0.820,0.104,8.823,2.026,1.453,0.936
DATA,143724,-1.414,0.820,15.409,7.819,2.114,1.720,1.721
DATA,143744,-1.351,0.820,12.421,7.599,2.227,1.860,1.748
DATA,143764,-1.225,0.820,10.226,7.156,2.305,1.980,1.700
DATA,143784,-1.023,0.820,17.299,6.451,2.321,1.886,1.941
DATA,143804,-0.858,0.820,15.897,5.872,2.355,2.318,2.133
DATA,143824,-0.664,0.820,13.945,5.193,2.286,2.207,2.003
DATA,143844,-0.490,0.820,7.909,4.584,2.240,2.062,2.001
DATA,143864,-0.419,0.820,17.055,4.337,2.181,2.323,2.132
DATA,143884,-0.176,0.820,16.567,3.485,2.061,2.209,2.262
DATA,143904,-0.250,0.820,6.019,3.745,2.040,2.050,2.078
DATA,143924,-0.286,0.820,2.787,3.872,2.033,1.888,2.115
DATA,143944,-0.065,0.820,13.702,3.097,1.962,1.953,2.062
DATA,143964,0.009,0.820,22.543,2.837,1.802,2.180,1.871
DATA,143984,0.022,0.820,11.628,2.792,1.656,1.597,1.965
DATA,144004,0.146,0.820,14.128,2.360,1.453,1.471,1.499
DATA,144024,0.186,0.820,21.933,2.220,1.245,1.562,1.354
DATA,144044,0.383,0.820,15.531,1.529,0.972,1.168,1.552
DATA,144064,0.741,0.820,17.482,0.278,0.638,0.899,0.888
