type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,45304,0.542609,0.780001,5.525980,0.830872,-1.260882,-1.150351,-1.190677,-0.025668,0.000000,620
DATA,45374,0.265368,0.780001,-36.669174,1.801214,-0.816689,-1.591677,-0.990166,-0.022749,0.000000,621
DATA,45444,0.215806,0.780001,-5.022809,1.974681,-0.399402,-0.212137,-0.250287,-0.019904,0.000000,622
DATA,45514,-1.077855,0.780001,-15.571597,6.502493,1.027253,0.000000,0.000000,-0.009488,0.000000,623
DATA,45584,-1.424139,0.780001,21.196724,7.714488,2.046555,1.812932,1.554719,0.000825,0.000000,624
DATA,45654,-0.679529,0.780001,31.196732,5.108355,2.047315,1.780863,1.730006,0.007774,0.000000,625
DATA,45724,0.281712,0.780001,20.282089,1.744011,1.410811,1.251142,1.835041,0.011329,0.000000,626
DATA,45794,0.903900,0.780001,30.099173,-0.433647,0.670944,1.359171,0.685545,0.012553,0.000000,627
DATA,45864,0.458462,0.780001,-12.217937,1.125386,0.491246,0.203840,0.228683,0.014570,0.000000,628
DATA,45934,1.136079,0.780001,20.404041,-1.246273,0.197864,0.446537,0.674703,0.014189,0.000000,629
DATA,46004,0.503350,0.780001,-11.913058,0.968277,0.312479,0.138267,0.154439,0.016275,0.000000,630
DATA,46074,-0.306462,0.780001,20.465015,3.802617,0.806461,0.882458,1.531410,0.019387,0.000000,631
DATA,46144,-0.327533,0.780001,-13.132570,3.876368,0.903315,1.184729,0.263159,0.019759,0.000000,632
DATA,46214,0.287598,0.780001,1.562562,1.723409,0.554572,1.028972,0.520669,0.017288,0.000000,633
DATA,46284,0.107446,0.780001,14.672329,2.353942,0.590981,0.984732,0.169327,0.015967,0.000000,634
DATA,46354,0.796066,0.780001,30.891853,-0.056228,-0.189758,0.247976,0.000000,0.010488,0.000000,635
DATA,46424,1.878012,0.780001,-2.339880,-3.843038,-1.413469,-1.491900,-0.196982,0.002014,0.000000,636
DATA,46494,1.193300,0.780001,-10.571593,-1.446548,-1.738257,-1.482889,-1.198221,-0.003248,0.000000,637
DATA,46564,0.668960,0.780001,-20.022820,0.388641,-1.397903,-1.537974,-1.498610,-0.006428,0.000000,638
DATA,46634,0.180813,0.780001,-0.266708,2.097155,-0.930232,-0.497371,-0.734672,-0.008793,0.000000,639
DATA,46704,-0.436432,0.780001,7.111347,4.257515,-0.270319,-0.350052,-0.274565,-0.008237,0.000000,640
DATA,46774,0.138712,0.780001,6.440615,2.244509,-0.457211,-0.842405,-0.115809,-0.010991,0.000000,641
DATA,46844,-0.470664,0.780001,-7.766713,4.377326,0.146523,-0.250412,-0.873971,-0.009300,0.000000,642
DATA,46914,-0.160613,0.780001,8.147934,3.292146,0.182517,-0.111170,-0.162704,-0.011384,0.000000,643
DATA,46984,0.372868,0.780001,11.318667,1.424963,-0.209683,-0.071441,-0.089698,-0.013275,0.000000,644
DATA,47054,0.969465,0.780001,4.611345,-0.663125,-1.059414,-0.054889,-0.500842,-0.015786,0.000000,645
DATA,47124,1.191258,0.780001,17.965014,-1.439402,-1.417937,-1.275198,-0.428712,-0.019275,0.000000,646
DATA,47194,0.663452,0.780001,-25.144777,0.407920,-1.269773,-1.509278,-1.494290,-0.019079,0.000000,647
DATA,47264,0.155013,0.780001,-23.620384,2.187457,-0.697309,-0.908172,-1.063942,-0.016926,0.000000,648
DATA,47334,-0.128156,0.780001,-18.498430,3.178547,-0.223244,-0.779655,-0.699072,-0.013947,0.000000,649
DATA,47404,-0.387597,0.780001,-12.217937,4.086591,0.317055,-0.172130,0.000000,-0.010409,0.000000,650
DATA,47474,-1.192079,0.780001,-1.364269,6.902277,1.639998,1.084304,1.106772,0.000474,0.000000,651
DATA,47544,-0.927965,0.780001,-0.083781,5.977879,1.975699,1.221652,1.666550,0.007623,0.000000,652
DATA,47614,-0.551046,0.780001,21.440626,4.658664,1.719568,1.711598,1.548525,0.011732,0.000000,653
DATA,47684,0.427822,0.780001,4.489394,1.232626,1.026009,1.410403,1.452717,0.013003,0.000000,654
DATA,47754,1.068213,0.780001,35.221123,-1.008744,0.553562,1.520924,1.077541,0.013892,0.000000,655
DATA,47824,0.807754,0.780001,-14.961841,-0.097138,0.301581,0.176699,0.861330,0.016582,0.000000,656
DATA,47894,-0.271799,0.780001,-2.888661,3.681298,0.919523,0.836613,1.647519,0.023020,0.000000,657
DATA,47964,-0.351583,0.780001,-6.181346,3.960543,1.309254,0.813748,0.461697,0.025861,0.000000,658
DATA,48034,0.441793,0.780001,-8.010616,1.183728,0.751682,0.395658,0.449795,0.021523,0.000000,659
DATA,48104,0.694123,0.780001,10.282082,0.300573,0.182597,0.278079,0.840381,0.017621,0.000000,660
DATA,48174,1.219880,0.780001,11.318667,-1.539578,-0.667929,0.116432,0.000000,0.010118,0.000000,661
DATA,48244,1.504570,0.780001,22.233311,-2.535991,-1.514244,-0.402058,-0.611306,0.003009,0.000000,662
DATA,48314,1.576146,0.780001,-9.169154,-2.786510,-1.802422,-1.165974,-1.603716,-0.003790,0.000000,663
