type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,26964,1.992360,0.300000,27.231850,-6.430969,-1.633521,-0.510191,-0.228687,0.004710,0.000000,358
DATA,27034,1.976974,0.300000,-10.634033,-6.372498,-2.817342,-2.328844,-2.245871,-0.009603,0.000000,359
DATA,27104,1.478491,0.300000,-29.414534,-4.478265,-2.702005,-2.646374,-2.270283,-0.017685,0.000000,360
DATA,27174,-0.005875,0.300000,-6.731590,1.162326,-2.071524,-1.998575,-1.849593,-0.024665,0.000000,361
DATA,27244,0.547228,0.300000,-16.975502,-0.939464,-1.883794,-1.955565,-1.926490,-0.031370,0.000000,362
DATA,27314,-0.145671,0.300000,-9.475494,1.693551,-1.384818,-1.694807,-1.486038,-0.033019,0.000000,363
DATA,27384,-0.696533,0.300000,-16.243793,3.786827,-1.047846,-1.275779,-1.467648,-0.034895,0.000000,364
DATA,27454,0.638895,0.300000,-18.987698,-1.287801,-1.110652,-0.953466,-1.074315,-0.034012,0.000000,365
DATA,27524,0.939475,0.300000,-40.146252,-2.430006,-0.896411,-1.366204,-1.433667,-0.028518,0.000000,366
DATA,27594,-1.676619,0.300000,-9.719398,7.511151,1.224815,0.000000,0.000000,-0.015235,0.000000,367
DATA,27664,-1.847619,0.300000,8.085494,8.160953,2.610512,1.902396,1.784042,0.000034,0.000000,368
DATA,27734,-1.655829,0.300000,24.731848,7.432153,2.884536,2.511941,2.697383,0.011691,0.000000,369
DATA,27804,-0.212557,0.300000,8.878178,1.947716,2.509669,2.291472,2.392141,0.022162,0.000000,370
DATA,27874,-0.606194,0.300000,10.951350,3.443537,2.421585,2.291848,2.240478,0.031554,0.000000,371
DATA,27944,0.209932,0.300000,0.158659,0.342261,2.081424,2.097111,2.014978,0.038347,0.000000,372
DATA,28014,-0.480754,0.300000,6.073298,2.966866,2.062089,2.030179,1.871109,0.043103,0.000000,373
DATA,28084,0.424684,0.300000,13.756230,-0.473800,1.343556,1.549211,1.661801,0.040981,0.000000,374
DATA,28154,0.264354,0.300000,2.353782,0.135454,0.767733,1.389674,0.445599,0.036308,0.000000,375
DATA,28224,0.806223,0.300000,24.975750,-1.923647,-0.361353,0.221022,0.528935,0.024913,0.000000,376
DATA,28294,3.454534,0.300000,22.048918,-11.987226,-2.965039,-1.190879,-1.860660,0.003082,0.000000,377
DATA,28364,2.126778,0.300000,-20.512089,-6.941755,-3.638473,-3.037557,-3.197903,-0.011998,0.000000,378
DATA,28434,1.722464,0.300000,-20.695017,-5.405363,-3.630629,-3.255938,-3.431590,-0.026773,0.000000,379
DATA,28504,0.761703,0.300000,-15.390134,-1.754471,-3.278317,-3.187705,-3.141195,-0.039476,0.000000,380
DATA,28574,0.212097,0.300000,-9.719398,0.334034,-2.949734,-3.097393,-3.149679,-0.049324,0.000000,381
DATA,28644,0.651483,0.300000,-14.048669,-1.335635,-2.781841,-2.783772,-2.936220,-0.056509,0.000000,382
DATA,28714,-0.232884,0.300000,-3.255978,2.024959,-2.298200,-2.583830,-2.430784,-0.059782,0.000000,383
DATA,28784,0.046158,0.300000,-8.987690,0.964601,-2.108323,-2.145007,-1.962971,-0.062168,0.000000,384
DATA,28854,-0.291151,0.300000,-15.085255,2.246373,-1.697674,-2.002579,-1.831439,-0.060331,0.000000,385
DATA,28924,-0.343810,0.300000,-17.768185,2.446480,-1.160974,-1.157392,-1.141717,-0.054887,0.000000,386
DATA,28994,-0.729111,0.300000,4.122077,3.910625,-0.554699,-0.436863,-1.272184,-0.047718,0.000000,387
DATA,29064,-1.328448,0.300000,-2.890124,6.188103,0.436045,-0.351035,-0.183034,-0.037107,0.000000,388
DATA,29134,-0.957275,0.300000,0.219634,4.777647,0.973805,0.581993,0.754802,-0.028594,0.000000,389
DATA,29204,-0.182362,0.300000,-0.268171,1.832975,1.131496,0.753461,0.539893,-0.018403,0.000000,390
DATA,29344,-0.769126,0.300000,9.061106,4.062679,1.772447,1.810118,1.668537,0.007530,0.000000,392
DATA,29414,-0.819619,0.300000,-2.890124,4.254553,2.009813,1.564977,1.704510,0.016718,0.000000,393
DATA,29484,-0.382314,0.300000,6.439152,2.592793,1.874319,1.974883,1.601147,0.024149,0.000000,394
DATA,29554,-0.220194,0.300000,8.146470,1.976738,1.512126,1.417116,1.515161,0.026946,0.000000,395
DATA,29624,0.366697,0.300000,15.890377,-0.253447,0.934309,1.381716,0.561220,0.026147,0.000000,396
DATA,29694,0.650813,0.300000,3.268417,-1.333087,0.606444,0.655396,0.402740,0.026442,0.000000,397
DATA,29764,0.684619,0.300000,-8.134030,-1.461550,0.774789,0.684572,0.669731,0.029545,0.000000,398
DATA,29834,-0.758250,0.300000,-10.573057,4.021352,1.475089,0.918665,1.415253,0.034437,0.000000,399
DATA,29904,0.085706,0.300000,5.402565,0.814317,0.897844,0.916259,0.946245,0.030407,0.000000,400
DATA,29974,0.649055,0.300000,26.256239,-1.326408,0.282368,1.177552,0.476327,0.025104,0.000000,401
DATA,30044,0.538730,0.300000,-10.755984,-0.907172,0.159862,0.199701,0.140823,0.024394,0.000000,402
DATA,30114,-0.038462,0.300000,0.036707,1.286158,0.466199,0.555693,0.487852,0.022942,0.000000,403
DATA,30184,0.594245,0.300000,13.146474,-1.118130,0.347974,0.865753,0.695424,0.021174,0.000000,404
DATA,30254,-0.453104,0.300000,-15.085255,2.861795,0.962860,0.592967,0.169006,0.024355,0.000000,405
DATA,30324,-0.457597,0.300000,-23.255997,2.878868,1.085551,0.273754,0.293573,0.026045,0.000000,406
DATA,30394,-0.833471,0.300000,42.292835,4.307190,1.336656,1.415253,1.668537,0.026550,0.000000,407
DATA,30464,0.233947,0.300000,32.536736,0.251001,0.629153,1.117823,0.834866,0.020981,0.000000,408
DATA,30534,0.766301,0.300000,11.195253,-1.771943,-0.399096,0.217096,0.000000,0.013847,0.000000,409
DATA,30604,1.281420,0.300000,6.378176,-3.729395,-1.621607,-0.760462,-1.187343,0.002701,0.000000,410
DATA,30674,1.456603,0.300000,-11.365740,-4.395091,-2.084052,-1.515981,-1.882942,-0.006678,0.000000,411
DATA,30744,0.714671,0.300000,-27.463314,-1.575748,-1.731353,-1.871609,-1.408133,-0.010743,0.000000,412
DATA,30814,-0.138306,0.300000,-21.243797,1.665562,-1.094295,-1.344803,-1.367405,-0.013533,0.000000,413
DATA,30884,-0.431903,0.300000,-23.804777,2.781233,-0.638941,-1.212443,-0.442024,-0.015349,0.000000,414
DATA,30954,0.468312,0.300000,17.231842,-0.639583,-0.921708,-1.194233,-0.328676,-0.021460,0.000000,415
DATA,31024,0.842312,0.300000,-5.207199,-2.060785,-0.868757,-0.399191,-0.369255,-0.020837,0.000000,416
DATA,31094,0.300953,0.300000,-10.207203,-0.003619,-0.325269,-0.265652,-0.204957,-0.014956,0.000000,417
DATA,31164,-0.791797,0.300000,-25.755997,4.148828,0.773145,0.000000,-0.101305,-0.005222,0.000000,418
DATA,31234,-2.645950,0.300000,24.061117,11.194612,2.735547,2.064015,2.257465,0.008539,0.000000,419
DATA,31304,-0.801034,0.300000,24.426970,4.183931,2.307601,1.981034,2.211445,0.012717,0.000000,420
DATA,31374,0.362106,0.300000,0.951342,-0.236003,1.696203,1.733865,1.308586,0.019069,0.000000,421
DATA,31444,-0.244600,0.300000,6.378176,2.069480,1.574972,1.617059,1.137356,0.025027,0.000000,422
DATA,31514,0.274875,0.300000,10.829398,0.095476,1.114773,1.376281,0.866074,0.025315,0.000000,423
