type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg
DATA,48744,-2.070,0.780,-10.890,9.974,2.088,1.059,0.616,-0.0025,-0.000
DATA,48764,-2.126,0.780,15.147,10.170,2.363,1.989,1.719,0.0005,0.000
DATA,48784,-2.045,0.780,8.623,9.887,2.573,1.896,1.854,0.0037,0.000
DATA,48804,-1.999,0.780,9.171,9.728,2.800,2.134,1.878,0.0071,0.000
DATA,48824,-1.876,0.780,20.208,9.298,2.928,2.744,2.344,0.0102,0.000
DATA,48844,-1.591,0.780,23.135,8.298,2.917,2.826,2.483,0.0127,0.000
DATA,48864,-1.188,0.780,22.464,6.888,2.868,2.637,2.523,0.0154,0.000
DATA,48884,-0.763,0.780,21.367,5.401,2.786,2.687,2.671,0.0184,0.000
DATA,48904,-0.485,0.780,8.013,4.429,2.691,2.571,2.517,0.0216,0.000
DATA,48924,-0.637,0.956,5.696,5.575,2.755,2.503,2.240,0.0254,0.176
DATA,48944,-0.904,0.956,13.135,6.509,2.793,2.952,2.445,0.0285,0.176
DATA,48964,-0.986,0.956,20.269,6.797,2.744,2.877,2.507,0.0306,0.176
DATA,48984,-1.013,0.956,29.598,6.891,2.635,2.616,2.524,0.0315,0.176
DATA,49004,-0.965,0.956,41.489,6.723,2.412,2.578,2.344,0.0314,0.176
DATA,49024,-0.592,0.956,41.854,5.417,2.057,2.312,1.947,0.0302,0.176
DATA,49044,-0.173,0.956,45.269,3.949,1.586,2.044,1.829,0.0276,0.176
DATA,49064,0.212,0.780,46.550,1.987,1.067,1.163,1.487,0.0242,0.000
DATA,49084,0.905,0.780,40.452,-0.438,0.382,1.357,1.209,0.0198,0.000
DATA,49104,1.238,0.780,16.367,-1.603,-0.094,0.630,0.491,0.0173,0.000
DATA,49124,1.543,0.780,32.769,-2.672,-0.625,0.331,0.000,0.0132,0.000
DATA,49144,2.364,0.780,40.330,-5.542,-1.396,0.000,0.000,0.0079,0.000
DATA,49164,3.066,0.780,24.171,-8.000,-2.180,-1.354,-0.272,0.0026,0.000
DATA,49184,3.800,0.780,18.501,-10.569,-3.040,-1.842,-1.647,-0.0049,-0.000
DATA,49204,3.866,0.780,-11.987,-10.799,-3.567,-2.717,-2.356,-0.0098,-0.000
DATA,49224,3.622,0.780,-20.219,-9.949,-3.854,-3.121,-2.871,-0.0140,-0.000
DATA,49244,3.652,0.780,-27.414,-10.052,-4.074,-3.344,-3.086,-0.0179,-0.000
DATA,49264,3.392,0.780,-31.316,-9.144,-4.174,-3.410,-3.600,-0.0213,-0.000
DATA,49284,3.310,0.780,-42.658,-8.856,-4.156,-3.923,-3.340,-0.0239,-0.000
DATA,49304,2.857,0.604,-50.768,-7.884,-3.945,-3.776,-3.585,-0.0252,-0.176
DATA,49324,2.090,0.604,-54.365,-5.201,-3.554,-3.622,-3.439,-0.0253,-0.176
DATA,49344,1.188,0.604,-50.219,-2.043,-3.052,-3.269,-3.354,-0.0251,-0.176
DATA,49364,0.444,0.780,-51.865,1.177,-2.451,-2.634,-2.732,-0.0240,-0.000
DATA,49384,-0.463,0.780,-54.914,4.350,-1.664,-2.078,-2.352,-0.0216,-0.000
DATA,49404,-0.928,0.780,-7.048,5.976,-1.102,-1.628,-1.564,-0.0209,-0.000
DATA,49424,-0.589,0.780,-7.414,4.792,-0.880,-0.970,-1.348,-0.0212,-0.000
DATA,49444,-0.499,0.780,-27.536,4.477,-0.548,-1.380,-1.089,-0.0204,-0.000
DATA,49464,-0.734,0.780,-11.072,5.300,-0.133,-0.516,-0.428,-0.0180,-0.000
DATA,49484,-0.867,0.780,-9.914,5.765,0.204,-0.297,-0.265,-0.0159,-0.000
DATA,49504,-1.017,0.780,-17.841,6.291,0.569,-0.208,-0.192,-0.0136,-0.000
DATA,49524,-1.462,0.780,-19.182,7.848,1.070,-0.160,-0.151,-0.0105,-0.000
DATA,49544,-1.790,0.780,0.574,8.994,1.465,1.605,0.000,-0.0084,-0.000
DATA,49564,-1.491,0.780,-4.548,7.947,1.664,1.006,1.310,-0.0053,-0.000
DATA,49584,-2.126,0.780,-28.024,10.171,2.314,0.967,0.480,0.0001,0.000
DATA,49604,-2.539,0.780,30.086,11.617,2.754,2.160,2.554,0.0038,0.000
DATA,49624,-2.206,0.780,10.025,10.451,2.901,2.298,2.252,0.0069,0.000
DATA,49644,-1.956,0.780,18.135,9.576,2.975,2.359,2.417,0.0095,0.000
DATA,49664,-1.403,0.780,20.574,7.639,2.920,2.621,2.612,0.0119,0.000
DATA,49684,-0.892,0.780,15.635,5.853,2.840,2.321,2.825,0.0146,0.000
DATA,49704,-0.307,0.780,20.696,3.805,2.671,2.586,2.719,0.0174,0.000
DATA,49724,-0.413,0.780,-0.463,4.177,2.683,2.285,2.555,0.0216,0.000
DATA,49744,-0.773,0.956,2.403,6.050,2.775,2.384,2.575,0.0254,0.176
DATA,49764,-0.993,0.956,9.781,6.822,2.788,2.536,2.839,0.0283,0.176
DATA,49784,-1.127,0.956,15.025,7.291,2.737,2.659,2.586,0.0300,0.176
DATA,49804,-1.167,0.956,23.257,7.430,2.612,2.410,2.788,0.0307,0.176
DATA,49824,-0.947,0.956,34.964,6.661,2.315,2.505,2.626,0.0301,0.176
DATA,49844,-0.577,0.956,37.220,5.365,1.948,2.172,2.319,0.0286,0.176
DATA,49864,-0.165,0.956,36.428,3.923,1.480,1.777,1.744,0.0259,0.176
DATA,49884,0.350,0.780,50.208,1.507,0.876,1.596,1.466,0.0218,0.000
DATA,49904,1.161,0.780,27.647,-1.335,0.249,0.879,0.721,0.0182,0.000
DATA,49924,1.325,0.780,22.525,-1.908,-0.172,0.390,0.355,0.0156,0.000
DATA,49944,1.781,0.780,30.757,-3.503,-0.748,0.250,0.236,0.0117,0.000
DATA,49964,2.593,0.780,37.037,-6.344,-1.525,0.000,0.000,0.0068,0.000
DATA,49984,3.101,0.780,18.013,-8.122,-2.244,-1.502,-1.526,0.0012,0.000
DATA,50004,3.894,0.780,17.830,-10.900,-3.111,-1.799,-1.626,-0.0056,-0.000
DATA,50024,3.797,0.780,-19.304,-10.560,-3.558,-2.821,-2.261,-0.0098,-0.000
DATA,50044,3.522,0.780,-19.243,-9.596,-3.790,-3.119,-2.908,-0.0137,-0.000
DATA,50064,3.392,0.780,-27.353,-9.143,-3.938,-3.236,-3.384,-0.0172,-0.000
DATA,50084,3.151,0.780,-31.987,-8.299,-3.977,-3.281,-3.292,-0.0201,-0.000
DATA,50104,3.126,0.780,-42.109,-8.210,-3.926,-3.743,-3.192,-0.0223,-0.000
DATA,50124,2.743,0.780,-50.280,-6.869,-3.682,-3.522,-3.474,-0.0232,-0.000
DATA,50144,2.034,0.780,-53.938,-4.390,-3.273,-3.433,-3.204,-0.0230,-0.000
DATA,50164,1.093,0.780,-51.987,-1.096,-2.740,-3.068,-3.045,-0.0223,-0.000
DATA,50184,0.240,0.780,-48.146,1.890,-2.114,-2.610,-2.411,-0.0210,-0.000
DATA,50204,-0.296,0.780,-46.316,3.766,-1.428,-1.993,-2.039,-0.0187,-0.000
DATA,50224,-1.106,0.780,-18.511,6.600,-0.762,-1.075,-1.597,-0.0168,-0.000
DATA,50244,-1.058,0.780,-0.829,6.433,-0.467,-0.562,-0.895,-0.0170,-0.000
DATA,50264,-1.017,0.780,-12.719,6.291,-0.183,-0.993,-0.391,-0.0165,-0.000
DATA,50284,-1.113,0.780,-7.841,6.627,0.167,-0.413,-0.252,-0.0150,-0.000
DATA,50304,-1.107,0.780,-8.146,6.604,0.473,-0.259,-0.185,-0.0136,-0.000
DATA,50324,-1.308,0.780,-15.524,7.310,0.876,-0.189,-0.146,-0.0113,-0.000
DATA,50344,-1.758,0.780,-2.597,8.885,1.303,0.000,0.000,-0.0094,-0.000
DATA,50364,-1.578,0.780,5.879,8.252,1.540,1.135,1.005,-0.0071,-0.000
DATA,50384,-1.776,0.780,-23.024,8.947,1.986,0.592,0.984,-0.0028,-0.000
DATA,50404,-2.173,0.780,16.611,10.336,2.416,1.787,1.756,0.0006,0.000
DATA,50424,-1.733,0.780,15.452,8.795,2.433,1.878,2.036,0.0029,0.000
DATA,50444,-1.411,0.780,19.111,7.669,2.479,2.201,2.052,0.0054,0.000
DATA,50464,-0.977,0.780,16.915,6.151,2.473,2.228,2.071,0.0081,0.000
DATA,50484,-0.657,0.780,10.086,5.031,2.461,2.280,2.604,0.0116,0.000
DATA,50504,-0.182,0.780,9.110,3.367,2.320,2.295,2.451,0.0142,0.000
DATA,50524,-0.394,0.780,-14.365,4.109,2.459,1.977,2.309,0.0191,0.000
DATA,50544,-0.898,0.780,-0.829,5.875,2.651,2.275,2.364,0.0233,0.000
DATA,50564,-0.909,0.956,10.574,6.527,2.693,2.427,2.487,0.0262,0.176
DATA,50584,-1.080,0.956,18.501,7.125,2.667,2.367,2.491,0.0281,0.176
DATA,50604,-1.000,0.956,27.037,6.846,2.569,2.501,2.427,0.0291,0.176
DATA,50624,-0.759,0.956,39.598,6.001,2.313,2.512,2.457,0.0290,0.176
DATA,50644,-0.517,0.956,37.708,5.153,2.001,2.253,1.906,0.0283,0.176
DATA,50664,-0.226,0.956,36.915,4.136,1.605,2.052,1.703,0.0264,0.176
DATA,50684,-0.036,0.780,42.952,2.858,1.167,1.312,1.544,0.0235,0.000
DATA,50704,0.638,0.780,34.659,0.497,0.574,1.619,1.030,0.0200,0.000
DATA,50724,1.024,0.780,26.062,-0.855,0.087,0.493,0.520,0.0165,0.000
DATA,50744,1.451,0.780,29.111,-2.349,-0.470,0.289,0.520,0.0127,0.000
DATA,50764,1.966,0.780,35.635,-4.150,-1.144,0.205,0.299,0.0084,0.000
DATA,50784,2.689,0.780,14.903,-6.682,-1.852,-1.437,0.000,0.0042,0.000
DATA,50804,2.847,0.780,21.001,-7.233,-2.420,-1.145,-2.019,-0.0012,-0.000
DATA,50824,3.663,0.780,8.013,-10.091,-3.165,-2.077,-1.195,-0.0072,-0.000
DATA,50844,3.883,0.780,-17.963,-10.860,-3.738,-2.782,-2.414,-0.0129,-0.000
DATA,50864,3.698,0.780,-28.329,-10.212,-3.968,-3.029,-3.393,-0.0166,-0.000
DATA,50884,3.487,0.780,-33.755,-9.474,-4.085,-3.603,-3.476,-0.0199,-0.000
DATA,50904,3.198,0.780,-36.255,-8.461,-4.086,-3.546,-3.541,-0.0227,-0.000
DATA,50924,2.926,0.780,-46.194,-7.510,-3.937,-3.788,-3.509,-0.0243,-0.000
DATA,50944,2.503,0.780,-54.060,-6.030,-3.633,-3.556,-3.513,-0.0250,-0.000
DATA,50964,1.640,0.780,-56.499,-3.010,-3.149,-3.343,-3.236,-0.0245,-0.000
DATA,50984,0.806,0.780,-52.597,-0.092,-2.554,-2.789,-2.837,-0.0233,-0.000
DATA,51004,-0.035,0.780,-48.572,2.854,-1.877,-2.056,-2.284,-0.0213,-0.000
DATA,51024,-0.648,0.780,-44.426,4.998,-1.129,-1.890,-1.508,-0.0186,-0.000
DATA,51044,-0.940,0.780,-18.207,6.021,-0.665,-0.927,-1.285,-0.0178,-0.000
DATA,51064,-0.990,0.780,-3.633,6.196,-0.342,-0.673,-0.627,-0.0174,-0.000
DATA,51084,-0.810,0.780,-1.438,5.565,-0.153,-0.431,-0.330,-0.0170,-0.000
DATA,51104,-0.835,0.780,-8.694,5.651,0.097,-0.431,-0.224,-0.0157,-0.000
DATA,51124,-1.023,0.780,-16.316,6.309,0.462,-0.289,-0.170,-0.0135,-0.000
DATA,51144,-1.406,0.780,-22.841,7.652,0.965,0.000,-0.137,-0.0103,-0.000
DATA,51164,-1.895,0.780,-17.841,9.363,1.548,0.845,0.000,-0.0065,-0.000
DATA,51184,-2.121,0.780,-4.060,10.153,2.046,1.086,1.371,-0.0025,-0.000
DATA,51204,-2.255,0.780,5.086,10.623,2.479,1.684,1.590,0.0014,0.000
DATA,51224,-2.110,0.780,11.793,10.116,2.722,2.230,1.859,0.0047,0.000
DATA,51244,-1.825,0.780,15.757,9.116,2.854,2.340,2.187,0.0078,0.000
DATA,51264,-1.435,0.780,12.647,7.754,2.930,2.542,2.352,0.0111,0.000
DATA,51284,-1.045,0.780,8.257,6.386,2.972,2.688,2.651,0.0150,0.000
DATA,51304,-0.963,0.780,3.318,6.100,3.021,2.929,2.595,0.0193,0.000
DATA,51324,-1.254,0.780,3.562,7.120,3.165,2.882,2.594,0.0238,0.000
DATA,51344,-1.462,0.956,10.269,8.462,3.291,3.165,2.817,0.0276,0.176
DATA,51364,-1.632,0.956,20.818,9.057,3.306,3.219,3.003,0.0304,0.176
DATA,51384,-1.619,0.956,28.806,9.012,3.231,2.947,3.210,0.0321,0.176
DATA,51404,-1.439,0.956,35.574,8.383,3.030,3.032,3.149,0.0329,0.176
DATA,51424,-1.091,0.956,46.367,7.165,2.658,2.821,2.693,0.0318,0.176
DATA,51444,-0.662,0.956,55.208,5.663,2.176,2.479,2.364,0.0294,0.176
DATA,51464,-0.061,0.956,56.732,3.559,1.541,1.851,2.090,0.0259,0.176
DATA,51484,0.461,0.780,36.550,1.117,0.951,1.628,1.408,0.0226,0.000
DATA,51504,0.800,0.780,27.159,-0.070,0.446,0.537,1.106,0.0194,0.000
DATA,51524,1.110,0.780,27.891,-1.155,-0.051,1.099,0.614,0.0160,0.000
DATA,51544,1.806,0.780,41.915,-3.590,-0.784,0.590,0.000,0.0113,0.000
DATA,51564,2.670,0.780,42.464,-6.614,-1.718,-0.776,0.000,0.0045,0.000
DATA,51584,3.540,0.780,28.623,-9.658,-2.659,-0.914,-1.644,-0.0020,-0.000
DATA,51604,3.954,0.780,15.574,-11.109,-3.424,-2.091,-2.089,-0.0085,-0.000
DATA,51624,4.394,0.780,1.915,-12.649,-4.136,-3.004,-2.661,-0.0148,-0.000
DATA,51644,4.437,0.780,-18.024,-12.798,-4.632,-3.779,-3.539,-0.0206,-0.000
DATA,51664,4.149,0.780,-33.024,-11.792,-4.825,-3.952,-4.159,-0.0248,-0.000
DATA,51684,3.737,0.604,-41.682,-10.964,-4.874,-4.228,-4.320,-0.0282,-0.176
DATA,51704,3.596,0.604,-46.316,-10.471,-4.823,-4.405,-4.272,-0.0310,-0.176
DATA,51724,3.184,0.604,-55.219,-9.029,-4.591,-4.436,-4.322,-0.0327,-0.176
DATA,51744,2.307,0.604,-60.219,-5.959,-4.165,-4.230,-4.118,-0.0331,-0.176
DATA,51764,1.436,0.604,-56.377,-2.911,-3.619,-3.701,-3.764,-0.0329,-0.176
DATA,51784,0.541,0.604,-60.280,0.221,-2.923,-3.481,-3.380,-0.0316,-0.176
DATA,51804,-0.523,0.604,-56.865,3.944,-2.047,-2.642,-2.901,-0.0288,-0.176
DATA,51824,-0.708,0.604,-19.304,4.592,-1.535,-1.991,-2.031,-0.0285,-0.176
DATA,51844,-0.663,0.604,-24.731,4.435,-1.120,-1.502,-1.797,-0.0276,-0.176
DATA,51864,-1.127,0.604,-31.011,6.060,-0.547,-1.485,-1.282,-0.0255,-0.176
DATA,51884,-1.289,0.780,4.598,7.240,-0.135,-0.477,-0.477,-0.0237,-0.000
DATA,51904,-1.159,0.780,-7.597,6.786,0.152,-0.284,-0.284,-0.0221,-0.000
DATA,51924,-1.246,0.780,-16.804,7.091,0.561,-0.202,-0.202,-0.0192,-0.000
DATA,51944,-1.626,0.780,-23.572,8.420,1.120,-0.157,0.000,-0.0153,-0.000
DATA,51964,-1.946,0.780,2.464,9.542,1.593,1.219,0.793,-0.0120,-0.000
DATA,51984,-2.001,0.780,-16.926,9.734,2.018,1.163,0.914,-0.0075,-0.000
DATA,52004,-2.757,0.780,-20.463,12.380,2.818,2.153,1.352,-0.0010,-0.000
DATA,52024,-2.529,0.780,27.403,11.580,2.979,2.404,2.235,0.0020,0.000
DATA,52044,-2.216,0.780,9.903,10.488,3.130,2.486,2.201,0.0055,0.000
DATA,52064,-2.303,0.780,5.574,10.789,3.432,2.855,2.587,0.0106,0.000
DATA,52084,-2.031,0.780,27.037,9.838,3.542,3.211,3.082,0.0144,0.000
DATA,52104,-1.449,0.780,24.050,7.803,3.509,3.128,3.345,0.0182,0.000
DATA,52124,-0.925,0.780,20.879,5.969,3.421,3.265,3.453,0.0222,0.000
DATA,52144,-0.996,0.956,13.806,6.830,3.419,3.110,3.059,0.0265,0.176
DATA,52164,-1.213,0.956,14.964,7.591,3.452,3.245,3.114,0.0304,0.176
DATA,52184,-1.351,0.956,21.123,8.074,3.424,3.426,3.172,0.0335,0.176
DATA,52204,-1.486,0.956,32.220,8.547,3.293,3.236,3.513,0.0352,0.176
DATA,52224,-1.415,0.956,40.635,8.297,3.047,3.145,3.245,0.0356,0.176
DATA,52244,-1.118,0.956,52.891,7.259,2.615,2.882,2.757,0.0339,0.176
DATA,52264,-0.582,0.956,63.928,5.382,2.010,2.466,2.285,0.0303,0.176
DATA,52284,0.193,0.956,54.842,2.669,1.282,1.741,1.635,0.0258,0.176
DATA,52304,0.710,0.780,45.879,0.245,0.632,1.055,1.296,0.0217,0.000
DATA,52324,1.252,0.780,33.867,-1.652,-0.009,0.704,0.916,0.0176,0.000
DATA,52344,1.688,0.780,40.330,-3.177,-0.688,0.350,0.395,0.0130,0.000
DATA,52364,2.652,0.780,42.830,-6.553,-1.612,0.000,0.253,0.0069,0.000
DATA,52384,3.359,0.780,24.659,-9.026,-2.466,-1.426,-1.307,0.0007,0.000
DATA,52404,4.101,0.780,21.976,-11.623,-3.371,-1.786,-1.933,-0.0065,-0.000
DATA,52424,4.599,0.780,16.062,-13.365,-4.269,-2.999,-3.065,-0.0146,-0.000
DATA,52444,4.938,0.780,-18.816,-14.554,-4.975,-3.936,-3.446,-0.0218,-0.000
DATA,52464,4.881,0.604,-36.133,-14.967,-5.292,-4.415,-4.256,-0.0266,-0.176
DATA,52484,4.464,0.604,-42.292,-13.511,-5.415,-4.507,-4.554,-0.0305,-0.176
DATA,52504,4.315,0.604,-54.060,-12.989,-5.392,-5.036,-4.710,-0.0336,-0.176
DATA,52524,3.531,0.604,-64.060,-10.244,-5.135,-4.861,-4.663,-0.0352,-0.176
DATA,52544,2.611,0.604,-64.426,-7.022,-4.674,-4.569,-4.671,-0.0361,-0.176
DATA,52564,1.587,0.604,-67.170,-3.439,-4.057,-4.399,-4.280,-0.0358,-0.176
DATA,52584,0.293,0.604,-68.816,1.090,-3.201,-3.686,-3.570,-0.0338,-0.176
DATA,52604,-0.492,0.604,-51.133,3.838,-2.351,-3.080,-3.059,-0.0320,-0.176
DATA,52624,-1.198,0.604,-29.182,6.308,-1.618,-2.305,-2.198,-0.0305,-0.176
DATA,52644,-1.053,0.604,2.098,5.799,-1.319,-1.437,-1.463,-0.0318,-0.176
DATA,52664,-0.684,0.604,-6.499,4.508,-1.137,-1.735,-1.579,-0.0328,-0.176
DATA,52684,-0.448,0.604,-12.841,3.683,-0.881,-0.970,-1.072,-0.0319,-0.176
DATA,52704,-0.518,0.604,-25.280,3.927,-0.497,-1.361,-1.274,-0.0296,-0.176
DATA,52724,-0.881,0.604,-30.402,5.199,0.034,-0.690,-0.675,-0.0264,-0.176
